timestamp,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,us/eur_rub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover_growth,unemployment,employment,invest_fixed_capital_per_cap,profitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_tural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,gas_share,electric_stove_share,average_life_exp,infant_mortarity_per_1000_cap,perital_mort_per_1000_cap,incidence_population,rent_price_4.room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
42275,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,66.0624,47.34,-0.455742421,77945.1,0.007065151,5.97,7.12,775.73,1616.36,118.43,273.08,0.00441409,8.45,650852,-0.390557771,12.88,12808.5734,0.072179525,53859,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,142.85,114.18,83.28,54.42,50.07,39.06,30.69,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42276,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.5824,48.23,-0.455742421,77945.1,0.007065151,5.97,7.12,784.11,1630.51,118.48,274.13,0.00441409,8.45,650852,-0.390557771,12.88,12808.5734,0.072179525,53859,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,142.85,114.18,83.28,54.42,50.07,39.06,30.69,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42277,19284.1,-4.5,496.1,581.9,123.661,9.838,18.6,65.5342,48.37,-0.455742421,77945.1,0.007065151,5.97,7.12,789.73,1642.97,118.86,273.43,0.00441409,8.45,650852,-0.390557771,12.88,12808.5734,0.072179525,53859,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,142.85,114.18,83.28,54.42,50.07,39.06,30.69,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42278,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,65.6993,47.69,-0.263397868,77945.1,0.007065151,5.87,6.9,781.65,1626.97,119.32,273.43,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42279,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,239.66,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42280,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,244.69,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42281,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,66.385,48.13,-0.263397868,77945.1,0.007065151,5.87,6.9,764.93,1612.56,119.11,253.96,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42282,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,64.8418,49.25,-0.263397868,77945.1,0.007065151,5.87,6.9,805.12,1652.47,119.73,253.96,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42283,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,63.5454,51.92,-0.263397868,77945.1,0.007065151,5.87,6.9,826.65,1670.69,120.68,263.59,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42284,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.6089,51.33,-0.263397868,77945.1,0.007065151,5.87,6.9,844.12,1679.49,122.05,268.33,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42285,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.8968,53.05,-0.263397868,77945.1,0.007065151,5.87,6.9,856.44,1689.32,121.65,270.98,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42286,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,270.94,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42287,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,270.94,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42288,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.5155,52.65,-0.263397868,77945.1,0.007065151,5.87,6.9,885.96,1728.44,122.43,279.36,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42289,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.7375,49.86,-0.263397868,77945.1,0.007065151,5.87,6.9,876.42,1710.6,122.16,282.43,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42290,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.5367,49.24,-0.263397868,77945.1,0.007065151,5.87,6.9,866.52,1720.81,121.97,275.99,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42291,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.8662,49.15,-0.263397868,77945.1,0.007065151,5.87,6.9,863.31,1723.01,122.16,276.05,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42292,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.8872,48.71,-0.263397868,77945.1,0.007065151,5.87,6.9,876.23,1731.91,122.92,278.22,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42293,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.28,50.46,-0.263397868,77945.1,0.007065151,5.87,6.9,881.19,1717,123.52,277.09,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42294,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.28,50.46,-0.263397868,77945.1,0.007065151,5.87,6.9,881.19,1717,123.52,277.09,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42295,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,61.28,50.46,-0.263397868,77945.1,0.007065151,5.87,6.9,881.19,1717,123.52,277.09,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42296,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.1796,48.61,-0.263397868,77945.1,0.007065151,5.87,6.9,868.72,1716.08,123.79,277.48,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42297,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.0635,48.71,-0.263397868,77945.1,0.007065151,5.87,6.9,875.55,1722.62,123.66,277.73,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42298,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.9484,47.85,-0.263397868,77945.1,0.007065151,5.87,6.9,856.88,1709.94,123.58,277.7,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42299,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.6758,48.08,-0.263397868,77945.1,0.007065151,5.87,6.9,860.75,1712.1,123.86,277.25,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42300,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.37,47.99,-0.263397868,77945.1,0.007065151,5.87,6.9,872.86,1725.45,124.48,278.78,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42301,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.37,47.99,-0.263397868,77945.1,0.007065151,5.87,6.9,872.86,1725.45,124.48,278.78,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42302,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.37,47.99,-0.263397868,77945.1,0.007065151,5.87,6.9,872.86,1725.45,124.48,278.78,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42303,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,62.9847,47.54,-0.263397868,77945.1,0.007065151,5.87,6.9,858.01,1712.13,124.46,278.94,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42304,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,65.0331,46.81,-0.263397868,77945.1,0.007065151,5.87,6.9,839.26,1725.89,124.19,278.15,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42305,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,63.4648,49.05,-0.263397868,77945.1,0.007065151,5.87,6.9,854.74,1726.61,124.44,278.37,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42306,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,64.2043,48.8,-0.263397868,77945.1,0.007065151,5.87,6.9,839.57,1708.6,124.31,278.09,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42307,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,63.9548,49.56,-0.263397868,77945.1,0.007065151,5.87,6.9,845.54,1711.53,124.23,278.5,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42308,21294.4,-3.7,499,575.5,123.661,10.501,-3.4,63.9548,49.56,-0.263397868,77945.1,0.007065151,5.87,6.9,845.54,1711.53,124.23,278.5,0.00441409,6.92,759239,-0.375378234,13.12,12808.5734,0.072179525,55946,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,242.23,115.38,81.23,56.45,49.67,38.84,30.41,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42309,21294.4,-3.7,502.7,585.5,123.661,11.246,-3.4,63.9548,49.56,-0.320072551,77945.1,0.007065151,5.87,6.9,845.54,1711.53,124.23,278.5,-0.001041626,7.45,870312,-0.369194685,12.89,12808.5734,0.072179525,57984,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,191.2,115.37,81.3,51.19,49.62,39.48,30.48,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42310,21294.4,-3.7,502.7,585.5,123.661,11.246,-3.4,63.7709,48.79,-0.320072551,77945.1,0.007065151,5.87,6.9,853.77,1735.75,124.25,241.63,-0.001041626,7.45,870312,-0.369194685,12.89,12808.5734,0.072179525,57984,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,191.2,115.37,81.3,51.19,49.62,39.48,30.48,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42311,21294.4,-3.7,502.7,585.5,123.661,11.246,-3.4,62.5531,50.54,-0.320072551,77945.1,0.007065151,5.87,6.9,886.36,1763.6,124.98,244.46,-0.001041626,7.45,870312,-0.369194685,12.89,12808.5734,0.072179525,57984,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,191.2,115.37,81.3,51.19,49.62,39.48,30.48,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
42312,21294.4,-3.7,502.7,585.5,123.661,11.246,-3.4,63.2017,48.58,-0.320072551,77945.1,0.007065151,5.87,6.9,886.36,1763.6,124.98,244.46,-0.001041626,7.45,870312,-0.369194685,12.89,12808.5734,0.072179525,57984,-0.079,64310,0.05067965,82.8,0.017708287,0.733598301,131403,0.646,0.969793753,47563,96.91260146,8.3,3.6,734697.6,100.1,1.66,5.1,7.3,11.55,9.89,233,19.1850455,98.8,43.3,55,76.77,6.2,8.82,662.3,191.2,115.37,81.3,51.19,49.62,39.48,30.48,793.3195607,1,1573.650623,97.8484,61,90.8,6899.930464,41.9,707,286,565,0.45888,1240,463938,28.2,67.85,42551,234576.9
