"","1"
"5770",2728401.02611819
"5771",1344701.82155773
"5772",5977862.2017887
"5773",2413696.83087854
"5774",12822551.6449603
"5775",2520461.07634886
"5776",1675295.40656644
"5777",3894891.31979743
"5778",89359684.5602568
"5779",1225556.00587757
"5780",5723863.55719575
"5781",3266284.69771159
"5782",2792629.49247351
"5783",2922486.01364764
"5784",2032707.60666322
"5785",7525057.39367561
"5786",11369525.5191892
"5787",2475503.6852848
"5788",1266476.22070163
"5789",1581410.85973225
"5790",3950438.24279905
"5791",29947513.355365
"5792",3236163.10966878
"5793",3838776.22878749
"5794",3632787.36768849
"5795",1370411.75221884
"5796",3584540.56017026
"5797",3503931.33175003
"5798",1345791.45944387
"5799",9570568.52937197
"5800",907653.656284725
"5801",1139872.4478412
"5802",7930205.51618835
"5803",132322883.726805
"5804",561537.044736376
"5805",2155080.36460462
"5806",2767500.63110257
"5807",13711486.1051878
"5808",6112344.00214064
"5809",80975126.0419352
"5810",16990608.3250639
"5811",2877798.40478816
"5812",25457309.9957677
"5813",4262514.86281453
"5814",3105904.64395709
"5815",1632983.98323722
"5816",4739228.03666662
"5817",2001882.12573705
"5818",2774246.54191342
"5819",2078156.84763719
"5820",685853.305609877
"5821",7237582.72854764
"5822",3817416.09034842
"5823",2739462.61908642
"5824",8516185.28646122
"5825",11350462.6943817
"5826",2768397.57326849
"5827",3615274.87521365
"5828",661939.015334149
"5829",2140622.82741973
"5830",4378401.89576908
"5831",4340168.39226936
"5832",9800059.06934712
"5833",4933408.81384873
"5834",7474301.78842293
"5835",3577217.62097654
"5836",3321135.6268952
"5837",31072331.9103872
"5838",719287.70741456
"5839",4671553.60233368
"5840",7871968.17777074
"5841",902814.511422347
"5842",620646.03481109
"5843",7736803.70143073
"5844",2600186.19738202
"5845",8904691.25699052
"5846",2170668.4843865
"5847",6901076.01019159
"5848",5056319.64159395
"5849",5891745.18211119
"5850",7037221.72336689
"5851",775568.102266799
"5852",4099556.71548061
"5853",4297603.16474444
"5854",717156.794334649
"5855",5952449.68537294
"5856",7581965.86092335
"5857",3049590.29880206
"5858",3350071.81481725
"5859",10165934.4326335
"5860",1396685.22659463
"5861",3675016.35166983
"5862",3804649.8394883
"5863",6127472.15162473
"5864",1010980.54041467
"5865",4035337.23041088
"5866",4788686.46588332
"5867",5392235.63465006
"5868",23009193.0430815
"5869",2582230.26481811
"5870",2225356.78871445
"5871",2183157.55669263
"5872",2699061.93714332
"5873",10288284.4379212
"5874",5462246.2862616
"5875",4187236.37078619
"5876",513824.801316094
"5877",2449365.46865605
"5878",9327300.43855041
"5879",9646903.24347718
"5880",2660114.3931854
"5881",3162834.28182257
"5882",1238315.58726775
"5883",6671700.9048345
"5884",3483526.06700773
"5885",13232722.5659106
"5886",3409868.07071327
"5887",4983569.00638106
"5888",4342768.85704897
"5889",1622018.31485655
"5890",7515578.66232295
"5891",13651965.4354474
"5892",2937301.49711546
"5893",4153518.63459189
"5894",8349295.21125497
"5895",2839671.9096864
"5896",6090991.97210151
"5897",3253732.8249634
"5898",4009854.92862755
"5899",27103648.0911023
"5900",3701377.78641362
"5901",44594170.9547778
"5902",2891599.91331947
"5903",1631601.46292496
"5904",6171003.56219598
"5905",4722118.87002313
"5906",14258967.2950713
"5907",713111.655913955
"5908",4977978.97727447
"5909",5809933.23965126
"5910",4574629.71675462
"5911",13868078.7322539
"5912",5943117.76592229
"5913",995045.724205394
"5914",5481183.32749917
"5915",6546998.67828944
"5916",2184990.22465682
"5917",7370442.59970188
"5918",4685571.92918048
"5919",2705028.35632976
"5920",1495796.27449482
"5921",3387680.53261379
"5922",1018803.09855364
"5923",4962261.8741204
"5924",28143406.982465
"5925",994018.00975389
"5926",2564178.40767025
"5927",2617834.94035317
"5928",8891405.80914513
"5929",5518226.19584323
"5930",8570178.12516551
"5931",4340856.87114332
"5932",4185000.77596412
"5933",2107622.26958545
"5934",2773570.64356526
"5935",19906156.5388806
"5936",8384488.61323713
"5937",2725355.84310896
"5938",3000683.01021975
"5939",723173.855152717
"5940",1456144.95729425
"5941",2963203.24243407
"5942",4174567.23265754
"5943",5046422.59864385
"5944",3049287.85796022
"5945",7616783.44043744
"5946",4810029.86994893
"5947",13427550.5505663
"5948",1920838.71591409
"5949",804948.437491889
"5950",3424303.26776767
"5951",851092.831807327
"5952",1892410.31528089
"5953",3160558.19859957
"5954",2338364.12020268
"5955",766787.003629866
"5956",7349208.37576385
"5957",6868612.42704324
"5958",3232309.02361068
"5959",7546535.364429
"5960",6356423.12752361
"5961",3871682.26124345
"5962",3735758.92813113
"5963",3794557.07186628
"5964",338881.001804048
"5965",12155182.8635591
"5966",55521632.0518628
"5967",2280041.6608549
"5968",3158489.13345173
"5969",1069779.06473757
"5970",2190376.75701649
"5971",8779735.35815865
"5972",6905417.05770167
"5973",26959750.0039213
"5974",7324373.0227224
"5975",610965.654191132
"5976",17683140.27031
"5977",82728400.3479656
"5978",6824081.12613582
"5979",4383983.86041196
"5980",4731654.60528981
"5981",4004490.96221181
"5982",555879.367693259
"5983",3177052.14925231
"5984",2137296.82986928
"5985",33538101.4867498
"5986",69370774.8239942
"5987",2758718.89520526
"5988",3247521.94714965
"5989",512582.200269173
"5990",5265119.65006904
"5991",1274363.59251096
"5992",2063379.43094415
"5993",16646110.9325191
"5994",1731315.53918686
"5995",2387256.25476067
"5996",11542173.5520974
"5997",3110979.13036365
"5998",4166584.5823555
"5999",28616193.4980144
"6000",4953073.14477418
"6001",1403015.28211284
"6002",18444036.505257
"6003",1673628.32577752
"6004",4378405.32769155
"6005",6771934.92714343
"6006",3611333.75885455
"6007",1262874.21704492
"6008",3265846.71535953
"6009",15607178.0057572
"6010",1575527.94608866
"6011",1680141.79285174
"6012",9896257.95137272
"6013",13832218.147746
"6014",4764069.91185942
"6015",8988952.01919643
"6016",3404832.89822262
"6017",1453887.98957772
"6018",2954707.77565546
"6019",3052262.78982237
"6020",11832961.2597322
"6021",2784977.0011261
"6022",6182771.36294048
"6023",4006038.26664787
"6024",1299852.99547392
"6025",1058069.14388307
"6026",23636855.4326547
"6027",7532186.15767477
"6028",1929957.25485989
"6029",3216987.75957904
"6030",8987379.63047275
"6031",3219270.06443903
"6032",5005358.32096122
"6033",5573038.95350055
"6034",16319797.170954
"6035",20903544.2220893
"6036",894264.222066754
"6037",2629992.06426587
"6038",1683560.30030468
"6039",4282923.11795895
"6040",633534.676189097
"6041",62132532.032663
"6042",2092746.6607043
"6043",22545334.1605698
"6044",11733834.2704375
"6045",2550588.68279369
"6046",844521.343285647
"6047",1569890.72561107
"6048",31436387.854691
"6049",1381629.33472904
"6050",10248381.930239
"6051",7080135.11360181
"6052",1620779.59766063
"6053",1486491.40343479
"6054",324844.800549286
"6055",9769803.73177291
"6056",4538751.43833839
"6057",5303672.01768636
"6058",8699714.69300462
"6059",5976330.01798754
"6060",16792244.9671641
"6061",1736181.79186404
"6062",13553187.62398
"6063",78966690.1035355
"6064",7784514.69668335
"6065",18206163.9441983
"6066",2286623.65019955
"6067",31923341.2378306
"6068",6722197.24601425
"6069",3676616.01267455
"6070",2370737.52287149
"6071",547323.375245946
"6072",6317812.45905314
"6073",19668272.9226534
"6074",2654401.79966766
"6075",17974649.8471407
"6076",8465073.10639726
"6077",1289055.81871568
"6078",6650633.49888592
"6079",2114928.55242774
"6080",1167222.43888628
"6081",4590027.2562731
"6082",41803873.3311637
"6083",4159853.97683857
"6084",1200585.05534779
"6085",1590334.82396896
"6086",616616.011318018
"6087",1860861.09698523
"6088",1277919.56314656
"6089",4868056.48546646
"6090",999106.327721831
"6091",21102685.7862705
"6092",9737394.68818626
"6093",4491328.94029875
"6094",81126.9029437338
"6095",9636384.15687812
"6096",6513789.91902281
"6097",3127233.04238282
"6098",3337408.0310369
"6099",4909381.96728944
"6100",1354500.95176331
"6101",2030942.84711629
"6102",886934.600382053
"6103",10375691.224707
"6104",11694406.2831768
"6105",667165.622086374
"6106",1226233.89866228
"6107",2434415.33828236
"6108",62975531.9830909
"6109",1075692.28913448
"6110",3884754.97366862
"6111",4486796.63926425
"6112",6055343.40480297
"6113",911630.849843915
"6114",9962072.40539038
"6115",9206495.8201342
"6116",109873665.195947
"6117",3642781.60922932
"6118",13199251.1060285
"6119",2973253.79114037
"6120",3296522.12549545
"6121",807241.10688095
"6122",897096.666393883
"6123",1295443.82039972
"6124",5895446.29862202
"6125",1866321.75022129
"6126",740139.55537061
"6127",1349444.18142172
"6128",3037437.00872574
"6129",6351916.07398359
"6130",2505451.11761843
"6131",1555239.36045479
"6132",10102909.7878524
"6133",15174746.4616135
"6134",4093623.25154629
"6135",2932399.32876582
"6136",1605868.17699657
"6137",11486192.8506317
"6138",6026769.12042968
"6139",3465166.99617901
"6140",2789782.11027771
"6141",1102863.61598427
"6142",928644.244725081
"6143",11155529.6965502
"6144",10229368.8234563
"6145",3042920.89641692
"6146",9301239.4958698
"6147",5484100.912978
"6148",819750.189993129
"6149",3368821.64379336
"6150",8903177.30229478
"6151",1086522.97615489
"6152",859698.131561878
"6153",4838436.08419043
"6154",2525144.49970119
"6155",3518465.70626286
"6156",2126976.79576979
"6157",5937453.05670832
"6158",3181950.58564449
"6159",5657101.29993257
"6160",53604001.764919
"6161",2159927.42889606
"6162",3885726.95065975
"6163",29960465.3701517
"6164",2516905.08518629
"6165",11569904.6759756
"6166",2156150.37999606
"6167",2287605.11151858
"6168",126277.654100853
"6169",23462701.8075771
"6170",2463073.55095371
"6171",3509236.517485
"6172",13582633.0982015
"6173",5282700.2274756
"6174",5324877.87389945
"6175",1720523.05377308
"6176",10249993.8898184
"6177",1055129.87144054
"6178",7972411.25995256
"6179",9503767.5857624
"6180",1930531.36763067
"6181",7412222.58884547
"6182",2877708.9246322
"6183",7852221.62305231
"6184",7307854.11225301
"6185",3314881.27313238
"6186",1151424.50752776
"6187",4489864.24513183
"6188",3131869.16993079
"6189",6247304.06021511
"6190",3225452.3794918
"6191",20711439.1621862
"6192",910844.241206449
"6193",1815292.27786866
"6194",2497039.23819608
"6195",7202536.21255945
"6196",8860246.5026992
"6197",7487216.80765211
"6198",21070857.3676143
"6199",19689409.8528879
"6200",643427.804048105
"6201",1777532.39230904
"6202",5341176.86696428
"6203",8850900.80886657
"6204",9333568.18954229
"6205",11937598.6964255
"6206",38730711.7447649
"6207",1766192.64125662
"6208",2542394.14548829
"6209",1269734.08997809
"6210",6929327.60342353
"6211",7865621.49746034
"6212",1762030.99084292
"6213",1406786.86686375
"6214",22979308.571308
"6215",9944013.58459838
"6216",20848961.5818408
"6217",22040842.5451869
"6218",1045613.52678786
"6219",1358882.56442297
"6220",7907420.97763434
"6221",3323011.33205281
"6222",6135696.58355581
"6223",1180159.94009875
"6224",4115561.1093243
"6225",7265381.32657022
"6226",5465779.95824927
"6227",2853587.54286193
"6228",1082893.83650025
"6229",1887637.60463816
"6230",1997888.72752929
"6231",9698219.10339721
"6232",7115339.18192965
"6233",1635313.99824147
"6234",10414043.4424882
"6235",993935.011960186
"6236",9932667.89989535
"6237",15466332.9613899
"6238",2906511.58312744
"6239",8535798.66012114
"6240",3490024.86822307
"6241",6444230.1346153
"6242",3523062.94901215
"6243",2056385.68470636
"6244",1596037.91068386
"6245",10345236.5872421
"6246",10227523.8456036
"6247",40291025.5259021
"6248",5489105.42951329
"6249",710317.310101971
"6250",14820405.2313908
"6251",747489.992732269
"6252",24593273.183824
"6253",5554991.65856924
"6254",3070367.76596924
"6255",5756118.35198631
"6256",1850371.70212975
"6257",628056.134929476
"6258",9390475.67022656
"6259",4249572.90527804
"6260",1779832.33979869
"6261",2611285.63151972
"6262",7683303.34146498
"6263",7234095.81287126
"6264",8600634.18764743
"6265",3954506.24248163
"6266",37163421.7427394
"6267",10852369.1572013
"6268",5392738.73361438
"6269",676636.196008275
"6270",7326092.13736455
"6271",5129993.15713812
"6272",2595909.64090422
"6273",1474723.84255256
"6274",2082947.7094787
"6275",11181480.275539
"6276",489048.72137668
"6277",3056707.87557794
"6278",1437392.63639487
"6279",2063062.06719928
"6280",7520398.87101808
"6281",23222067.0352364
"6282",23409558.5990921
"6283",19076090.867802
"6284",14242739.4976122
"6285",18056796.6643741
"6286",1836984.96345626
"6287",1595702.15158802
"6288",5050964.6855811
"6289",10007210.0686859
"6290",6632273.01370132
"6291",39869272.4268412
"6292",423306.522963801
"6293",9053844.0992131
"6294",42507897.4976929
"6295",4701226.02284599
"6296",2828434.59672063
"6297",863825.178111866
"6298",205722219.741295
"6299",2962081.82103149
"6300",3197482.38664633
"6301",1112332.29638069
"6302",6952287.76479514
"6303",7196594.3142478
"6304",14728088.7024045
"6305",6667883.04603697
"6306",3074040.6606914
"6307",3739364.29202335
"6308",1596873.51742179
"6309",1585534.97446034
"6310",8366611.86920526
"6311",781799.607196843
"6312",2809234.17720105
"6313",1362171.72308759
"6314",3138097.27385602
"6315",6300480.25103887
"6316",1481302.07708551
"6317",10392344.5779588
"6318",8863043.46657627
"6319",1735393.31195126
"6320",15901734.5111882
"6321",2388083.97901375
"6322",918089.805143107
"6323",1906244.08786809
"6324",5377865.92221014
"6325",10665911.2696049
"6326",913375.401523923
"6327",1943163.88010616
"6328",3906296.32079272
"6329",10783645.3988069
"6330",2281660.43670517
"6331",19034916.160924
"6332",2425625.59508915
"6333",1696723.50711081
"6334",30066173.7921303
"6335",9243519.10516663
"6336",772663.136021089
"6337",5654714.84361315
"6338",3034500.53867777
"6339",4917232.04857518
"6340",4413726.88007337
"6341",1418956.64044008
"6342",7093223.0772795
"6343",7160493.72374936
"6344",4224618.29487388
"6345",1237795.01286741
"6346",4260509.93819366
"6347",2465985.82728489
"6348",9665207.28320464
"6349",13073286.29886
"6350",4793614.66784025
"6351",1571051.68647848
"6352",172373.426718444
"6353",9692605.08184789
"6354",1163934.13674299
"6355",8093534.04810661
"6356",7093304.51965193
"6357",2660413.95732523
"6358",7660891.69183989
"6359",4463907.98973756
"6360",7196218.91227386
"6361",1887801.42556416
"6362",8756979.67131322
"6363",3618419.37996804
"6364",1633239.12834843
"6365",5282076.55548051
"6366",1911862.15485373
"6367",9706792.16571282
"6368",3525878.08156692
"6369",3970049.03280642
"6370",1668322.66217929
"6371",6226354.01495635
"6372",3936007.90382797
"6373",5303146.35067902
"6374",5715696.39410887
"6375",7771254.82202541
"6376",1614425.31099733
"6377",4967906.58360499
"6378",9539355.1102447
"6379",6552625.17922108
"6380",3010054.42710182
"6381",11832633.351252
"6382",2562499.28545509
"6383",25870705.3754626
"6384",341621.843425104
"6385",11866942.2139713
"6386",2690852.49859937
"6387",823550.100891731
"6388",2034877.52516379
"6389",1678513.33678698
"6390",12854599.842112
"6391",928791.437870303
"6392",24940896.1437796
"6393",2087842.91149749
"6394",21710223.7946935
"6395",5218804.33274672
"6396",832510.750471319
"6397",6352692.70825145
"6398",3381936.75164301
"6399",2976350.34861671
"6400",1293573.0496641
"6401",8271344.40266315
"6402",30340439.8489615
"6403",7955662.84801659
"6404",933383.473949817
"6405",2337910.03172134
"6406",28446331.0229483
"6407",4464700.53598506
"6408",1070447.03021538
"6409",35303862.0071198
"6410",4594312.0479607
"6411",1410862.20182115
"6412",6026464.09666789
"6413",3705295.38504128
"6414",1189045.25030725
"6415",3673417.69582318
"6416",4890161.27128137
"6417",2275273.14899092
"6418",6597283.64370822
"6419",3083611.71126653
"6420",27208120.6620584
"6421",1532618.97394417
"6422",4218652.49709299
"6423",11127847.6552165
"6424",3297182.1879393
"6425",891231.605512424
"6426",4204541.00449393
"6427",16757138.5609867
"6428",2789972.2151431
"6429",559805.014345665
"6430",6739983.0656806
"6431",6403398.03531258
"6432",14981358.6832359
"6433",1483532.10814935
"6434",4415273.81461483
"6435",10228223.6036072
"6436",4251438.19913754
"6437",3556999.51104013
"6438",6178174.47880035
"6439",5696702.4400423
"6440",6435290.58668047
"6441",2662438.51059105
"6442",2814705.27529804
"6443",1629669.93967412
"6444",13870665.0668181
"6445",5837669.9394001
"6446",4550950.57321022
"6447",2154366.29034606
"6448",4861315.36161438
"6449",10637245.2278024
"6450",16163945.7918536
"6451",4141414.68984278
"6452",7147422.46474068
"6453",933165.253167324
"6454",4780762.40592589
"6455",3134481.57731053
"6456",2384033.5559812
"6457",5222404.14774185
"6458",7414979.57224996
"6459",16398507.8649851
"6460",5934236.36650077
"6461",5918273.91233958
"6462",29379716.1915707
"6463",1097972.44981857
"6464",3546572.09322364
"6465",3231725.55699431
"6466",1582043.83405356
"6467",3412010.0940505
"6468",2018434.71932211
"6469",522042.827753554
"6470",6594973.70948596
"6471",9664632.99936577
"6472",1509987.59427646
"6473",4352476.26804469
"6474",3803632.92370856
"6475",344501.675205619
"6476",940800.453198028
"6477",4142449.87476328
"6478",1801210.10885258
"6479",134229740.525462
"6480",4457972.35920415
"6481",3442425.92335969
"6482",458474.84373566
"6483",2914265.8312952
"6484",16282947.6219054
"6485",4337380.88561569
"6486",4379567.03209002
"6487",3700388.63118625
"6488",1996967.61701505
"6489",6484754.17675803
"6490",29408619.4006317
"6491",6565712.73317295
"6492",26001987.2309657
"6493",3256436.63116264
"6494",2682782.33843159
"6495",5362722.25732974
"6496",753554.663587476
"6497",4482781.38081541
"6498",31253376.4215321
"6499",2751461.92089678
"6500",1699344.02314019
"6501",5916458.71754968
"6502",813982.559718598
"6503",1663389.48290007
"6504",20828045.5101735
"6505",2022624.99662315
"6506",7391740.905168
"6507",948626.617163902
"6508",7796059.49289454
"6509",630476.985894557
"6510",1757730.41283885
"6511",2949806.44566181
"6512",3868956.06420956
"6513",4173496.23585153
"6514",1018588.0385376
"6515",5894902.4830345
"6516",3110825.32422809
"6517",1161576.20880579
"6518",13963685.4200073
"6519",5741644.46739775
"6520",1052179.86666464
"6521",3222513.95499224
"6522",8678465.00242379
"6523",6213026.4547008
"6524",1113178.76532848
"6525",5117003.40745198
"6526",3929514.363162
"6527",2303186.10075727
"6528",4899850.05413889
"6529",11989281.8214325
"6530",1684746.12515518
"6531",4411544.70515284
"6532",10367017.0530608
"6533",1961820.92595505
"6534",13260322.9071128
"6535",7115183.83062958
"6536",104734428.328816
"6537",7144940.65361039
"6538",1431499.74017237
"6539",3311067.33907657
"6540",1494095.07784866
"6541",2195257.30668002
"6542",2264537.40028794
"6543",3062863.6297271
"6544",85833111.0273345
"6545",3504140.99104292
"6546",2260377.4641712
"6547",5949883.89296757
"6548",907259.288031121
"6549",6920157.27017893
"6550",7767424.4821467
"6551",1026956.53502449
"6552",2111186.39554711
"6553",907925.816622386
"6554",16634841.4815942
"6555",3875478.20510865
"6556",2584223.41015433
"6557",8728773.61395481
"6558",1460373.05705371
"6559",958942.859709175
"6560",5291982.41668561
"6561",178130394.449497
"6562",12489780.2146269
"6563",4922928.8752703
"6564",3918759.66482905
"6565",4690235.89026069
"6566",2758854.8442521
"6567",2849934.71095745
"6568",2870034.64890802
"6569",5434901.57126363
"6570",1842954.19119396
"6571",7762663.0310186
"6572",2269489.8489364
"6573",4056307.61692505
"6574",2539942.98414073
"6575",12647860.0090937
"6576",5194076.34068122
"6577",1027147.54878275
"6578",2910994.03646484
"6579",8407654.37062127
"6580",696401.10837183
"6581",12227385.8600296
"6582",22706667.957025
"6583",10159019.7978002
"6584",1028029.61867262
"6585",1587729.83650751
"6586",1603933.11070223
"6587",5950236.75964722
"6588",5365234.99241188
"6589",2713053.325984
"6590",5451412.39975817
"6591",2734984.59231819
"6592",10949775.5910623
"6593",2965361.63606113
"6594",4408016.08798895
"6595",666419.254342505
"6596",17090700.4890918
"6597",2837798.12116587
"6598",4233218.44564518
"6599",7989216.09072739
"6600",2656443.44763811
"6601",2606552.72604834
"6602",3504664.38310909
"6603",1973676.98856248
"6604",7087565.89836209
"6605",3288107.39000188
"6606",3667545.89854628
"6607",565375.849393985
"6608",975392.560887202
"6609",2671004.81541968
"6610",1476674.95487194
"6611",484628.113151337
"6612",1955446.3739905
"6613",6980320.29293432
"6614",2705040.94536008
"6615",1473287.98661156
"6616",6328620.95733511
"6617",4300137.34520237
"6618",5393491.56294433
"6619",6042972.45662541
"6620",7292332.61625514
"6621",1547990.24567091
"6622",2548738.94535299
"6623",13539655.4652732
"6624",5010100.526014
"6625",6349911.97615982
"6626",14979032.4153002
"6627",3456820.83101866
"6628",1521566.30232387
"6629",2860642.14872652
"6630",4957854.38681123
"6631",9941966.97016648
"6632",964388.385395922
"6633",8472303.30253924
"6634",3329570.93120595
"6635",1494801.57306393
"6636",938793.640482705
"6637",2221636.31016233
"6638",3171261.34840122
"6639",4149545.70775475
"6640",2076710.21943384
"6641",4874582.10268905
"6642",6817168.70610395
"6643",8792676.88778251
"6644",2288318.88258623
"6645",2786173.37748293
"6646",2446473.79564844
"6647",8534966.14080883
"6648",1425661.22723781
"6649",2821472.07687194
"6650",5234170.58103691
"6651",624328.988635627
"6652",3068015.3369038
"6653",6272625.8125648
"6654",5754299.64183304
"6655",1291726.06964152
"6656",11588102.2228083
"6657",4822665.87283826
"6658",777522.566573468
"6659",50918961.2388157
"6660",757450.15740505
"6661",510279.477750634
"6662",26778043.3811234
"6663",3050701.02724486
"6664",2030123.21712187
"6665",10048596.7042001
"6666",3279105.04164591
"6667",3060923.61782076
"6668",1176629.63038466
"6669",2306146.27924925
"6670",2456850.38179369
"6671",12659813.2014482
"6672",5101300.29713964
"6673",2492506.1349922
"6674",3014090.87350765
"6675",9772369.14174079
"6676",1603400.56181802
"6677",5035597.32722023
"6678",81036083.0169045
"6679",3854473.8631462
"6680",16201842.8453479
"6681",5627096.61974284
"6682",5572376.17821219
"6683",2154008.95285007
"6684",5870981.9305312
"6685",3227958.8138632
"6686",3749393.18226663
"6687",1381618.07792448
"6688",9444520.40747028
"6689",4822608.43393761
"6690",8254568.97556208
"6691",1791222.42753882
"6692",3782288.84614216
"6693",1883028.92247897
"6694",8585648.60529945
"6695",4333508.29147538
"6696",19895109.5591357
"6697",15607910.2377519
"6698",1262714.35762226
"6699",6676508.68475616
"6700",3776616.38160794
"6701",5365436.4332868
"6702",7442193.78531969
"6703",10251371.5891927
"6704",9037001.55141237
"6705",654275.578033841
"6706",27824969.9117961
"6707",5298856.78388401
"6708",2162921.29360448
"6709",6061198.35212261
"6710",8384365.73657398
"6711",5849318.58376548
"6712",6046738.25967995
"6713",4030411.93639103
"6714",7275409.65892587
"6715",1142515.43291015
"6716",5103541.98634611
"6717",3636427.19904784
"6718",3747505.50297232
"6719",12214074.7232824
"6720",10146947.0270387
"6721",2431594.02467591
"6722",4904772.34311454
"6723",2914476.37877167
"6724",7065076.5691438
"6725",1848166.42362496
"6726",65230262.3896182
"6727",12722603.7888047
"6728",6261424.40267757
"6729",7454290.57903748
"6730",11465748.9006028
"6731",3345776.68337291
"6732",5494955.74284852
"6733",8820844.81147082
"6734",2547344.7892684
"6735",5138119.85602166
"6736",9948380.17790072
"6737",1392254.23287117
"6738",11069505.2701646
"6739",954636.013024288
"6740",5124149.46813683
"6741",31634355.8801909
"6742",1803247.46534861
"6743",17082440.572371
"6744",4285339.60592971
"6745",97305529.6624018
"6746",1488839.0703444
"6747",2774932.15737673
"6748",5889846.30481939
"6749",484724.590642368
"6750",2832570.28014412
"6751",6643352.43112134
"6752",11338570.1595443
"6753",6934615.12756314
"6754",4933289.5087635
"6755",35206982.4606236
"6756",4368425.09858535
"6757",7905667.70539089
"6758",2399297.52094896
"6759",23170711.6503095
"6760",3441802.12098464
"6761",1536180.57288639
"6762",15283812.3458415
"6763",15261182.641989
"6764",7124378.3712547
"6765",2178507.90465845
"6766",7397972.2595523
"6767",4018182.96699197
"6768",1464194.76525515
"6769",3091013.06405423
"6770",4712712.91480658
"6771",2256572.97312245
"6772",6650440.61158009
"6773",987832.514113391
"6774",26169345.682564
"6775",11116414.144316
"6776",25632252.949478
"6777",51757.6602234492
"6778",875173.163923961
"6779",4513345.37811719
"6780",11759644.8359092
"6781",789011.887892949
"6782",4528939.09583216
"6783",5130827.48223585
"6784",11669975.8730964
"6785",11320198.7770739
"6786",6463192.15417574
"6787",2554092.0582746
"6788",27123844.913431
"6789",9197809.68423416
"6790",4949896.01674099
"6791",37475461.2781522
"6792",1342820.28688461
"6793",4420166.05533934
"6794",40894025.1042291
"6795",11344420.260895
"6796",12837459.298947
"6797",1885184.30162495
"6798",7011560.37340347
"6799",1385935.62945156
"6800",816707.045202259
"6801",1129273.11602435
"6802",7639613.10131739
"6803",4252162.66390811
"6804",6977117.10866662
"6805",7704824.88942556
"6806",4328532.97158194
"6807",2594323.82753524
"6808",3856116.07117364
"6809",5931363.55469397
"6810",2164587.95758106
"6811",3344681.14109397
"6812",7509724.3154104
"6813",901882.286613613
"6814",1359217.67642478
"6815",9286703.73493129
"6816",3301796.32750861
"6817",1193389.96346702
"6818",2109088.8689078
"6819",4485170.14046945
"6820",5241455.87105106
"6821",2096693.49599397
"6822",42483285.4405221
"6823",2299551.65006182
"6824",976625.517546649
"6825",404270.94383891
"6826",27823621.1778803
"6827",977155.884550048
"6828",7394016.88435603
"6829",9321174.43649866
"6830",2802941.23855571
"6831",2603493.76333587
"6832",1895269.80224874
"6833",4180487.49051604
"6834",898868.163804515
"6835",26228209.995805
"6836",3078572.68114275
"6837",887813.691385056
"6838",6975372.48464102
"6839",9515829.24399509
"6840",1702810.72438963
"6841",44643938.7343066
"6842",3575514.6454862
"6843",11177776.0023134
"6844",2436769.57848328
"6845",614093.407261549
"6846",1697167.52548051
"6847",892120.901327797
"6848",1788797.87529321
"6849",23538012.9636916
"6850",12289524.3608079
"6851",3926304.37456567
"6852",5501931.52213894
"6853",837397.907333315
"6854",1330434.60524859
"6855",1364253.5728914
"6856",1410226.13665269
"6857",12550876.4354363
"6858",11316927.4957715
"6859",2213502.44924368
"6860",4737070.62006384
"6861",1839334.73442702
"6862",1190820.02007509
"6863",2497799.23831863
"6864",22091998.0980512
"6865",792933.130508064
"6866",1218251.9750329
"6867",4356290.86573756
"6868",8840057.50463242
"6869",4835496.55293325
"6870",1373204.6524753
"6871",1719036.96021577
"6872",47505126.5696877
"6873",19956736.4089246
"6874",3961083.37399238
"6875",4401165.47411558
"6876",4085715.1302138
"6877",8615249.86925026
"6878",13766523.848864
"6879",2083363.61041441
"6880",2045581.93335839
"6881",2016655.22968896
"6882",3990579.89853626
"6883",20724146.7561488
"6884",698753.261885655
"6885",6324941.18118492
"6886",6105726.71394713
"6887",3240099.97939861
"6888",6438062.30252314
"6889",7153009.84931403
"6890",11460370.0685393
"6891",7920954.77768725
"6892",857760.653044448
"6893",3341883.05539443
"6894",4653809.76853973
"6895",3266994.31735301
"6896",940064.102918451
"6897",2886295.5460748
"6898",3524401.02051243
"6899",6006922.99256365
"6900",1612383.53257597
"6901",15997176.3456234
"6902",2990093.62256508
"6903",3874109.46610608
"6904",4613158.20144445
"6905",22116728.2892561
"6906",4666964.48567595
"6907",2378400.64802103
"6908",4791864.80309835
"6909",3069963.62130045
"6910",5938086.57053647
"6911",62165222.8985747
"6912",991260.158507152
"6913",11122915.1536252
"6914",9718443.41791904
"6915",2583107.084099
"6916",19628031.0888158
"6917",7310261.80141234
"6918",6211297.10236351
"6919",25630706.4368772
"6920",36399725.3105032
"6921",1907495.5215736
"6922",1735260.21759831
"6923",1184883.13506836
"6924",2094236.18982681
"6925",4344683.91621622
"6926",3706720.3379886
"6927",13742815.6584567
"6928",4020059.79493689
"6929",2297115.97687582
"6930",7496104.73604694
"6931",4042938.94005872
"6932",936473.470369707
"6933",1597422.66125196
"6934",3590454.48176477
"6935",278092.198916584
"6936",18284532.7596663
"6937",9025912.63986456
"6938",5111490.61898807
"6939",1039833.30166815
"6940",68781.0982838519
"6941",2885936.080598
"6942",2998297.42435265
"6943",3130046.46936167
"6944",804761.053552437
"6945",508488.708889611
"6946",764834.343599634
"6947",1946063.01562579
"6948",47716331.0346719
